epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,70,199
0.05,0.00012207,213304,20.1992,31.7176,51,99
0.02,6.10352e-05,1835344,1.4692,2.32586,61,138
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,76,356
0.05,6.10352e-05,229712,18.6175,29.2226,76,179
0.02,3.05176e-05,1966440,1.43382,2.30138,72,153
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,92,304
0.05,3.05176e-05,246120,18.9336,29.6834,72,142
0.02,1.52588e-05,2097536,1.28532,2.06237,86,174
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,92,316
0.05,1.52588e-05,262528,15.7189,24.7739,77,132
0.02,7.62939e-06,2228632,1.39801,2.14174,119,164
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,108,506
0.05,7.62939e-06,278936,17.56,27.4978,84,134
0.02,3.8147e-06,2359728,1.35981,2.13953,106,171
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,117,337
0.05,3.8147e-06,295344,16.6068,26.2027,99,197
0.02,1.90735e-06,2490824,1.50108,2.35881,107,172
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,135,368
0.05,1.90735e-06,311752,15.449,24.5771,112,159
0.02,0.25,262192,17.9036,29.5491,8,29
0.002,0.25,16777264,1.16484,2.45642,8,31
0.05,0.25,32816,96.9091,155.127,7,23
0.02,0.125,393288,5.50275,8.77349,10,33
0.002,0.125,25165896,4.46836e-08,1.25114e-05,14,53
0.05,0.125,49224,61.6431,96.1805,10,31
0.02,0.0625,524384,8.19635,12.6337,13,40
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,65
0.05,0.0625,65632,51.5698,80.9802,13,39
0.02,0.03125,655480,4.38434,6.87546,19,49
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,35,94
0.05,0.03125,82040,39.0524,62.5343,18,46
0.02,0.015625,786576,3.43966,5.34953,20,59
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,40,110
0.05,0.015625,98448,34.1542,53.2115,23,57
0.02,0.0078125,917672,2.4548,3.91911,29,68
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,46,131
0.05,0.0078125,114856,23.9178,38.0313,25,64
0.02,0.00390625,1048768,2.36237,3.61381,45,108
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,45,130
0.05,0.00390625,131264,27.8132,43.5968,32,68
0.02,0.00195312,1179864,2.89784,4.88673,40,88
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,49,174
0.05,0.00195312,147672,24.4392,38.4617,35,80
0.02,0.000976562,1310960,2.09065,3.35509,44,101
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,61,190
0.05,0.000976562,164080,21.7374,34.0788,38,86
0.02,0.000488281,1442056,1.84881,2.89374,52,109
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,70,242
0.05,0.000488281,180488,23.0202,36.7051,42,96
0.02,0.000244141,1573152,2.04252,3.12176,54,111
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,67,201
0.05,0.000244141,196896,21.6981,33.8918,54,97
0.02,0.00012207,1704248,1.64189,2.54134,85,178
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,79,264
0.05,0.00012207,213304,19.8798,31.2069,58,105
0.02,6.10352e-05,1835344,2.46867,3.89079,111,165
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,93,243
0.05,6.10352e-05,229712,21.3163,33.4182,63,125
0.02,3.05176e-05,1966440,1.51842,2.3552,70,140
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,79,257
0.05,3.05176e-05,246120,22.681,36.4948,66,132
0.02,1.52588e-05,2097536,1.40407,2.17062,74,169
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,97,286
0.05,1.52588e-05,262528,17.7143,27.7143,71,128
0.02,7.62939e-06,2228632,1.4605,2.25459,97,170
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,141,322
0.05,7.62939e-06,278936,17.1906,27.1179,98,135
0.02,3.8147e-06,2359728,1.31028,2.05965,137,185
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,111,365
0.05,3.8147e-06,295344,14.1144,22.642,108,165
0.02,1.90735e-06,2490824,1.38905,2.2019,155,252
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,142,470
0.05,1.90735e-06,311752,15.0151,23.6849,111,174
0.02,0.25,262192,18.8783,29.6503,7,28
0.002,0.25,16777264,4.46836e-08,1.25114e-05,16,44
0.05,0.25,32816,122.041,191.155,7,24
0.02,0.125,393288,6.17956,9.38748,10,37
0.002,0.125,25165896,4.46836e-08,1.25114e-05,24,67
0.05,0.125,49224,61.3657,97.449,11,31
0.02,0.0625,524384,7.53667,12.0377,18,46
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,33,82
0.05,0.0625,65632,46.3569,72.1716,13,37
0.02,0.03125,655480,3.99407,6.39626,23,45
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,26,86
0.05,0.03125,82040,32.4876,50.9331,17,47
0.02,0.015625,786576,3.80544,5.79043,20,56
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,109
0.05,0.015625,98448,34.7654,54.146,21,59
0.02,0.0078125,917672,2.22218,3.63628,39,63
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,31,111
0.05,0.0078125,114856,29.6508,46.6015,27,65
0.02,0.00390625,1048768,2.32388,3.76436,33,97
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,41,138
0.05,0.00390625,131264,29.7051,46.4903,36,87
0.02,0.00195312,1179864,2.38846,3.714,34,84
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,149
0.05,0.00195312,147672,27.6494,43.2967,33,72
0.02,0.000976562,1310960,2.60945,3.95281,39,88
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,161
0.05,0.000976562,164080,25.7867,40.2143,38,82
0.02,0.000488281,1442056,1.80529,2.81956,44,98
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,55,187
0.05,0.000488281,180488,23.7955,37.1219,40,86
0.02,0.000244141,1573152,1.87254,2.90152,47,109
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,64,197
0.05,0.000244141,196896,20.9672,32.7194,46,93
0.02,0.00012207,1704248,1.63967,2.59205,53,115
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,72,195
0.05,0.00012207,213304,17.6764,28.446,53,100
0.02,6.10352e-05,1835344,1.49123,2.32174,58,120
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,82,203
0.05,6.10352e-05,229712,21.0133,33.0563,63,127
0.02,3.05176e-05,1966440,1.5942,2.48521,64,152
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,75,241
0.05,3.05176e-05,246120,22.8526,35.8512,68,115
0.02,1.52588e-05,2097536,1.45887,2.3147,70,138
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,94,308
0.05,1.52588e-05,262528,15.5041,24.8039,76,135
0.02,7.62939e-06,2228632,1.45974,2.25029,92,151
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,116,310
0.05,7.62939e-06,278936,15.6974,25.0289,87,139
0.02,3.8147e-06,2359728,1.40165,2.17372,117,190
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,109,369
0.05,3.8147e-06,295344,17.3113,27.1371,96,143
0.02,1.90735e-06,2490824,1.36418,2.14712,111,189
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,114,339
0.05,1.90735e-06,311752,15.1199,23.9202,97,145
0.02,0.25,262192,17.8607,27.1715,6,23
0.002,0.25,16777264,4.46836e-08,1.25114e-05,11,31
0.05,0.25,32816,143.424,226.285,6,28
0.02,0.125,393288,5.28884,8.18667,11,35
0.002,0.125,25165896,4.46836e-08,1.25114e-05,14,47
0.05,0.125,49224,46.3813,73.5184,9,31
0.02,0.0625,524384,5.37918,8.14204,13,38
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,29,64
0.05,0.0625,65632,31.7599,53.9395,13,41
0.02,0.03125,655480,3.23621,5.29054,16,48
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,33,81
0.05,0.03125,82040,41.3004,64.9316,15,47
0.02,0.015625,786576,4.39464,6.74774,20,61
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,43,111
0.05,0.015625,98448,36.5364,57.2092,25,62
0.02,0.0078125,917672,2.98444,4.78465,25,71
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,113
0.05,0.0078125,114856,25.6355,40.6564,25,59
0.02,0.00390625,1048768,2.56906,4.05083,31,78
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,49,138
0.05,0.00390625,131264,42.4378,66.8984,29,67
0.02,0.00195312,1179864,2.34069,3.56754,36,82
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,56,160
0.05,0.00195312,147672,25.2144,39.8355,32,81
0.02,0.000976562,1310960,2.2724,3.60619,41,97
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,62,315
0.05,0.000976562,164080,22.5385,35.4893,45,114
0.02,0.000488281,1442056,1.8056,2.81309,67,125
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,172,842
0.05,0.000488281,180488,24.6601,39.1725,53,119
0.02,0.000244141,1573152,2.23061,3.51384,55,118
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,78,217
0.05,0.000244141,196896,22.4338,35.3038,55,128
0.02,0.00012207,1704248,1.82713,2.76566,58,121
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,67,221
0.05,0.00012207,213304,18.3864,29.3889,54,108
0.02,6.10352e-05,1835344,1.73057,2.66591,64,128
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,76,222
0.05,6.10352e-05,229712,19.5094,30.6926,58,108
0.02,3.05176e-05,1966440,1.66321,2.54861,76,137
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,77,251
0.05,3.05176e-05,246120,17.4685,27.526,78,138
0.02,1.52588e-05,2097536,1.72736,2.70222,95,165
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,113,271
0.05,1.52588e-05,262528,19.9583,31.5952,86,133
0.02,7.62939e-06,2228632,1.28786,2.08554,94,196
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,103,378
0.05,7.62939e-06,278936,16.6655,26.1693,85,162
0.02,3.8147e-06,2359728,1.42859,2.2161,101,165
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,112,343
0.05,3.8147e-06,295344,15.7833,24.716,110,164
0.02,1.90735e-06,2490824,1.53307,2.3446,111,179
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,119,354
0.05,1.90735e-06,311752,14.4948,23.0455,128,176
0.02,0.25,262192,18.554,27.4578,6,25
0.002,0.25,16777264,4.46836e-08,1.25114e-05,11,34
0.05,0.25,32816,117.215,181.633,6,25
0.02,0.125,393288,10.8878,16.7438,11,33
0.002,0.125,25165896,4.46836e-08,1.25114e-05,17,50
0.05,0.125,49224,64.7667,100.857,8,29
0.02,0.0625,524384,8.08304,13.1971,12,37
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,19,61
0.05,0.0625,65632,68.8829,109.497,13,37
0.02,0.03125,655480,4.80055,7.76231,16,46
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,26,76
0.05,0.03125,82040,34.5674,54.3947,16,44
0.02,0.015625,786576,3.02122,4.56876,20,54
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,87
0.05,0.015625,98448,31.8298,49.7664,20,53
0.02,0.0078125,917672,3.06486,4.80061,26,65
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,36,113
0.05,0.0078125,114856,28.8753,45.2916,24,58
0.02,0.00390625,1048768,2.95965,4.54388,31,74
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,40,127
0.05,0.00390625,131264,28.3523,44.2235,27,65
0.02,0.00195312,1179864,2.38912,3.76406,35,85
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,138
0.05,0.00195312,147672,24.743,38.9278,34,71
0.02,0.000976562,1310960,2.74061,4.22397,40,89
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,54,165
0.05,0.000976562,164080,25.8682,40.4237,37,80
0.02,0.000488281,1442056,1.95976,2.98745,44,100
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,60,167
0.05,0.000488281,180488,20.0577,31.8252,42,86
0.02,0.000244141,1573152,2.17638,3.34775,49,106
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,65,175
0.05,0.000244141,196896,19.3651,30.7349,47,95
0.02,0.00012207,1704248,3.32513,5.14045,53,115
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,64,239
0.05,0.00012207,213304,20.5455,32.3956,50,103
0.02,6.10352e-05,1835344,1.69706,2.65496,59,123
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,74,211
0.05,6.10352e-05,229712,17.7204,28.0704,56,108
0.02,3.05176e-05,1966440,1.559,2.41512,83,142
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,74,240
0.05,3.05176e-05,246120,17.6406,27.8167,63,114
0.02,1.52588e-05,2097536,1.44288,2.23314,73,145
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,85,293
0.05,1.52588e-05,262528,21.1096,32.9789,67,121
0.02,7.62939e-06,2228632,1.46101,2.35957,87,149
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,102,271
0.05,7.62939e-06,278936,16.4346,25.9462,81,128
0.02,3.8147e-06,2359728,2.01526,3.14299,90,154
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,115,290
0.05,3.8147e-06,295344,17.491,27.7819,89,135
0.02,1.90735e-06,2490824,1.37911,2.16817,98,166
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,108,307
0.05,1.90735e-06,311752,15.3973,24.2749,127,143
0.02,0.25,262192,30.6267,46.8345,6,24
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,31
0.05,0.25,32816,108.935,171.994,7,22
0.02,0.125,393288,5.58051,8.62597,8,30
0.002,0.125,25165896,4.46836e-08,1.25114e-05,20,52
0.05,0.125,49224,41.443,65.9583,9,30
0.02,0.0625,524384,5.45663,8.39002,12,38
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,19,58
0.05,0.0625,65632,46.8226,72.9397,13,36
0.02,0.03125,655480,3.28748,5.18437,17,44
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,20,66
0.05,0.03125,82040,40.483,63.3667,16,44
0.02,0.015625,786576,3.65473,5.79281,21,57
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,33,96
0.05,0.015625,98448,35.2515,55.1945,21,54
0.02,0.0078125,917672,2.90672,4.58049,27,65
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,40,143
0.05,0.0078125,114856,33.6879,53.1137,28,70
0.02,0.00390625,1048768,2.12095,3.3518,35,87
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,61,167
0.05,0.00390625,131264,28.4157,45.0119,36,77
0.02,0.00195312,1179864,2.18385,3.40004,36,95
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,59,183
0.05,0.00195312,147672,25.7482,40.8932,38,83
0.02,0.000976562,1310960,2.33435,3.77278,50,100
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,151
0.05,0.000976562,164080,22.4939,35.3326,38,85
0.02,0.000488281,1442056,1.92973,3.00144,49,99
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,57,182
0.05,0.000488281,180488,22.1652,34.8387,41,87
0.02,0.000244141,1573152,2.20216,3.44629,49,113
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,65,205
0.05,0.000244141,196896,19.0313,30.0948,47,96
0.02,0.00012207,1704248,1.77536,2.73243,61,120
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,77,211
0.05,0.00012207,213304,19.8385,31.2973,51,108
0.02,6.10352e-05,1835344,1.97474,3.05078,66,131
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,78,235
0.05,6.10352e-05,229712,17.3181,27.3524,62,107
0.02,3.05176e-05,1966440,1.49382,2.34613,66,137
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,82,255
0.05,3.05176e-05,246120,17.8295,27.9963,67,124
0.02,1.52588e-05,2097536,1.56683,2.45778,73,144
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,85,271
0.05,1.52588e-05,262528,15.4072,24.79,68,129
0.02,7.62939e-06,2228632,1.44116,2.28018,94,153
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,106,290
0.05,7.62939e-06,278936,17.5351,27.5172,81,135
0.02,3.8147e-06,2359728,1.32307,2.05519,95,165
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,108,309
0.05,3.8147e-06,295344,17.1916,27.0788,91,139
0.02,1.90735e-06,2490824,1.41217,2.21162,99,180
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,131,341
0.05,1.90735e-06,311752,15.0113,23.817,98,144
0.02,0.25,262192,21.1884,32.556,5,22
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,32
0.05,0.25,32816,109.155,168.587,6,24
0.02,0.125,393288,7.85483,12.3016,10,32
0.002,0.125,25165896,4.46836e-08,1.25114e-05,18,52
0.05,0.125,49224,50.8167,79.4544,10,31
0.02,0.0625,524384,5.09167,7.85325,13,38
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,19,62
0.05,0.0625,65632,45.8382,71.8899,13,37
0.02,0.03125,655480,5.12992,7.8368,16,47
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,30,78
0.05,0.03125,82040,39.7267,62.0388,17,45
0.02,0.015625,786576,2.94166,4.59656,21,59
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,34,92
0.05,0.015625,98448,29.4808,47.9683,19,52
0.02,0.0078125,917672,2.69836,4.26265,27,64
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,41,118
0.05,0.0078125,114856,27.3056,43.118,24,61
0.02,0.00390625,1048768,3.05644,4.73352,29,75
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,55,173
0.05,0.00390625,131264,31.2617,49.1533,30,87
0.02,0.00195312,1179864,2.20453,3.41726,35,85
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,44,140
0.05,0.00195312,147672,22.4178,35.2972,33,73
0.02,0.000976562,1310960,2.22089,3.47352,42,96
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,156
0.05,0.000976562,164080,33.9292,53.2205,36,83
0.02,0.000488281,1442056,1.98189,3.07229,45,105
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,58,169
0.05,0.000488281,180488,27.7547,43.9249,43,89
0.02,0.000244141,1573152,3.20545,5.02647,50,117
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,69,215
0.05,0.000244141,196896,19.6777,30.9197,47,96
0.02,0.00012207,1704248,1.87513,2.93142,55,119
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,71,213
0.05,0.00012207,213304,19.8856,31.2299,52,104
0.02,6.10352e-05,1835344,1.75199,2.73428,71,131
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,77,227
0.05,6.10352e-05,229712,21.4114,33.8059,57,108
0.02,3.05176e-05,1966440,1.92093,2.96472,63,137
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,79,250
0.05,3.05176e-05,246120,18.2608,28.6316,63,133
0.02,1.52588e-05,2097536,1.51148,2.32478,72,142
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,275
0.05,1.52588e-05,262528,17.91,28.018,68,123
0.02,7.62939e-06,2228632,1.5315,2.37457,96,151
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,103,287
0.05,7.62939e-06,278936,17.7158,27.7909,84,132
0.02,3.8147e-06,2359728,1.70148,2.63688,93,165
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,109,311
0.05,3.8147e-06,295344,17.0722,26.8399,87,140
0.02,1.90735e-06,2490824,1.45236,2.25324,100,169
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,157,378
0.05,1.90735e-06,311752,16.9143,26.5315,96,152
0.02,0.25,262192,19.8957,29.9123,7,26
0.002,0.25,16777264,4.46836e-08,1.25114e-05,8,40
0.05,0.25,32816,114.151,178.258,5,23
0.02,0.125,393288,6.36497,9.73373,9,32
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,53
0.05,0.125,49224,62.3468,97.3834,9,31
0.02,0.0625,524384,4.57371,6.90733,12,38
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,16,57
0.05,0.0625,65632,46.2223,71.7601,14,38
0.02,0.03125,655480,3.89965,5.9739,15,46
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,27,76
0.05,0.03125,82040,34.5066,54.1835,17,45
0.02,0.015625,786576,3.3325,5.00821,23,55
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,37,111
0.05,0.015625,98448,31.0836,49.9806,21,56
0.02,0.0078125,917672,2.69163,4.12997,25,65
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,45,112
0.05,0.0078125,114856,32.671,52.3873,25,58
0.02,0.00390625,1048768,2.24604,3.49964,31,73
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,43,137
0.05,0.00390625,131264,26.8101,42.406,28,67
0.02,0.00195312,1179864,2.54353,3.98949,36,82
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,49,152
0.05,0.00195312,147672,23.8361,37.4047,34,77
0.02,0.000976562,1310960,2.21759,3.42305,41,93
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,54,171
0.05,0.000976562,164080,24.5365,38.4374,37,82
0.02,0.000488281,1442056,2.10752,3.23037,45,106
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,63,170
0.05,0.000488281,180488,23.4651,36.7257,42,89
0.02,0.000244141,1573152,1.55217,2.42918,52,112
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,62,191
0.05,0.000244141,196896,21.7305,33.9383,48,97
0.02,0.00012207,1704248,1.71917,2.70014,55,118
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,73,215
0.05,0.00012207,213304,19.8922,31.1372,52,105
0.02,6.10352e-05,1835344,1.81458,2.80164,62,128
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,82,228
0.05,6.10352e-05,229712,19.8685,31.0539,57,109
0.02,3.05176e-05,1966440,1.60283,2.48173,69,137
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,83,252
0.05,3.05176e-05,246120,18.1568,28.548,63,118
0.02,1.52588e-05,2097536,1.36835,2.17455,72,145
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,85,338
0.05,1.52588e-05,262528,18.1072,28.4068,68,124
0.02,7.62939e-06,2228632,1.55129,2.40208,99,173
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,149,351
0.05,7.62939e-06,278936,18.5237,29.0921,1033,628
0.02,3.8147e-06,2359728,1.31498,2.04998,145,282
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,141,491
0.05,3.8147e-06,295344,16.1408,25.7558,90,138
0.02,1.90735e-06,2490824,1.36809,2.11041,99,173
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,115,327
0.05,1.90735e-06,311752,16.0455,25.2578,98,149
